ticker,company,sector,price,mktcap_bn,score,tier,accruals,cash_conv,fcf_conv,gross_margin,net_margin,roa,de
COP,ConocoPhillips,Energy Minerals,104.73,127.591928982,88.4,Excellent,-8.16,2.26,0.74,23.5386636247364,12.613640291748798,5.90981419472911,0.361429169055329
GS,"Goldman Sachs Group, Inc. (The)",Finance,1021.0,301.202571503,86.9,Excellent,-4.74,6.69,6.56,,14.005550129451299,0.9443959940005661,6.10404619569644
AXP,American Express Company,Finance,351.96,240.15159955000004,86.8,Excellent,-2.21,1.63,1.34,60.1904761904762,13.5213830755232,3.77069313764299,1.77796734813943
TJX,"TJX Companies, Inc. (The)",Retail Trade,154.26,170.41170513,86.7,Excellent,-5.82,1.38,1.0,31.2873473629514,9.40179267342167,17.0254057868737,1.36306834566952
APH,Amphenol Corporation,Electronic Technology,164.59,202.484291368,86.6,Excellent,-3.47,1.34,1.08,37.8550637358225,17.2387834989461,13.732415481295702,1.34143008413943
CB,Chubb Limited,Finance,361.17,140.083440206,86.2,Excellent,-2.64,1.64,1.64,,18.4932403679335,4.72083996607379,0.30983357727543803
PLD,"Prologis, Inc.",Finance,139.43,132.741677127,85.2,Excellent,-1.84,1.54,1.28,44.1986503408233,41.5419886826211,3.82971665505175,0.659961634962234
MO,"Altria Group, Inc.",Consumer Non-Durables,72.71,121.417790194,85.0,Excellent,-5.69,1.28,1.24,79.389125851841,39.3783399519537,22.8363470942795,
VZ,Verizon Communications Inc.,Communications,42.56,177.71180026600004,84.5,Excellent,-4.83,2.17,1.18,45.4953789544795,12.4617308438618,4.34452537187784,1.8959819570415
LMT,Lockheed Martin Corporation,Electronic Technology,545.91,125.866976268,84.4,Excellent,-3.97,1.47,1.13,10.7035389982159,6.38164727185578,8.27042370176089,2.76365335825878
TT,Trane Technologies plc,Producer Manufacturing,478.13,105.693258189,84.4,Excellent,-2.9,1.23,1.1,35.9249726887247,13.5917566241415,13.697454294367,0.537312737897077
CSCO,"Cisco Systems, Inc.",Electronic Technology,112.69,444.1602988629999,84.3,Excellent,-2.27,1.28,1.16,63.5301089783689,20.1346590722023,9.97114067697124,0.675405742821473
MS,Morgan Stanley,Finance,213.93,337.428549695,84.3,Excellent,-1.59,2.49,2.31,,14.6425655411031,1.25709907367629,4.6694608263479305
C,"Citigroup, Inc.",Finance,139.97,240.035600768,84.3,Excellent,-1.1,3.16,2.71,,9.11475258971247,0.592499702291987,3.5667783787371
NFLX,"Netflix, Inc.",Technology Services,77.65,326.968497514,84.1,Excellent,-2.74,1.15,1.08,49.4437169341938,28.286971264369797,23.6484885824724,0.537877831611681
SPGI,S&P Global Inc.,Commercial Services,439.89,130.207444336,83.5,Excellent,-2.08,1.28,1.24,62.879847425302,30.368722186904,7.91673917186633,0.44589869438296
JPM,JP Morgan Chase & Co.,Finance,334.47,896.216206183,83.4,Excellent,-1.87,2.61,2.61,,20.5870269776784,1.26653497266408,3.48813860091529
PEP,"PepsiCo, Inc.",Consumer Non-Durables,144.22,197.11534502,83.4,Excellent,-4.39,1.59,1.07,54.22428966557711,9.14948453608247,8.22382205732097,2.46588411354815
ISRG,"Intuitive Surgical, Inc.",Health Technology,426.01,150.87691569299997,83.4,Excellent,-2.51,1.18,0.99,66.2789049432532,28.1522571134274,15.1487106993395,0.0
TMO,Thermo Fisher Scientific Inc,Health Technology,523.44,194.521537909,83.3,Excellent,-1.4,1.24,1.01,40.1265570723721,15.153660641193001,6.45152174527369,0.831074055532021
AMGN,Amgen Inc.,Health Technology,374.15,201.931839174,83.1,Excellent,-3.29,1.39,1.11,71.510910943113,20.9104069486891,8.57750823385806,6.2375408052230705
V,Visa Inc.,Finance,362.13,682.298146098,82.5,Excellent,-3.05,1.15,1.07,78.2834034443489,51.212029655797494,23.4537152345372,0.6723311180280981
MA,Mastercard Incorporated,Finance,539.39,476.596321913,82.2,Excellent,-5.49,1.19,1.16,96.5686562775654,45.7806527491914,30.856429413688204,2.82184848935854
BAC,Bank of America Corporation,Finance,58.73,416.7827469520001,81.6,Excellent,-0.97,2.12,2.12,,16.3158137650576,0.9295300199690019,2.48807654954967
LIN,Linde plc,Process Industries,546.64,252.875407199,81.3,Excellent,-4.09,1.51,0.74,37.7896407444813,20.4357235608137,8.38012294475769,0.6823886324742
PH,Parker-Hannifin Corporation,Producer Manufacturing,962.89,121.407323636,81.2,Excellent,-1.84,1.16,1.04,37.4385476723686,16.5816934292657,11.6784778137782,0.655897049763844
SCHW,Charles Schwab Corporation (The),Finance,97.0,168.696143311,80.8,Excellent,-0.3,1.17,1.1,84.1235657546337,33.2639011473963,1.9706720824243702,0.669699800950563
WMT,Walmart Inc.,Retail Trade,111.84,890.031537575,80.7,Excellent,-6.56,1.87,0.57,24.976389243146,3.1346812720166,8.2379945613873,0.786377610516273
XOM,ExxonMobil Holdings Corporation,Energy Minerals,137.09,568.163398421,80.6,Excellent,-4.06,1.65,0.65,20.9240747713498,7.68665508739114,5.52515611392551,0.18736069124659502
KLAC,KLA Corporation,Electronic Technology,235.55,307.693143494,80.6,Excellent,-2.01,1.08,0.99,59.914137609754306,35.6777932108349,29.1347197922813,1.05400313352468
NVDA,NVIDIA Corporation,Electronic Technology,194.83,4714.886044312,80.3,Excellent,-2.15,1.05,0.99,74.1454331711974,62.9659435640713,82.9744650766256,0.0655534751424742
T,AT&T Inc.,Communications,20.58,142.996813357,80.0,Excellent,-4.0,1.77,0.79,43.0837443095599,16.9677857865453,5.24494445156995,1.43456137151195
CAT,"Caterpillar, Inc.",Producer Manufacturing,963.53,443.837605158,79.9,Good,-3.6,1.39,0.89,31.8973924104304,13.327680022613201,10.4473643393676,2.3078077273458
GOOG,Alphabet Inc.,Technology Services,356.18,4340.358967206999,79.6,Good,-5.99,1.32,0.49,60.4303285952288,37.8594638025357,27.170177385942303,0.197806724233727
IBM,International Business Machines Corporation,Technology Services,289.52,272.115568385,79.6,Good,-2.18,1.32,1.22,57.797739112768596,15.5737110185602,7.109733153138829,2.11687996603384
PG,Procter & Gamble Company (The),Consumer Non-Durables,151.41,352.57320145200003,79.4,Good,-2.68,1.22,0.94,50.878710302359394,19.1621116723172,13.2215688926727,0.6793138244197781
HD,"Home Depot, Inc. (The)",Retail Trade,357.9,356.868060564,79.2,Good,-3.59,1.27,1.01,31.135348636189004,8.41096811371494,13.534175919173602,4.55218394118495
VRTX,Vertex Pharmaceuticals Incorporated,Health Technology,528.04,134.019408359,78.5,Good,-1.09,1.07,0.94,86.3778168529038,35.1538380507094,17.5764561459661,0.102598402016331
AMAT,"Applied Materials, Inc.",Producer Manufacturing,603.04,478.789266139,78.1,Good,-2.47,1.14,0.76,48.9560363836825,29.313671444321905,23.0201033577748,0.30398594671462603
KO,Coca-Cola Company (The),Consumer Non-Durables,84.14,362.01086835099994,78.0,Good,-1.46,1.12,0.96,61.818729298404094,27.5037639265282,13.306269514842201,1.3049683346713101
ETN,"Eaton Corporation, PLC",Producer Manufacturing,398.52,154.745306869,78.0,Good,-1.19,1.16,0.92,36.8873150550452,13.9892013182806,8.46316191365029,1.1070939607525
MCD,McDonald's Corporation,Consumer Services,280.63,199.389262786,77.5,Good,-3.28,1.23,0.82,57.31254098957951,31.618450776069395,14.9150095388687,
UNP,Union Pacific Corporation,Transportation,282.25,167.575549515,76.8,Good,-3.42,1.33,0.8,45.6437246963563,29.2024291497976,10.4433312098222,1.62246369348028
AMZN,"Amazon.com, Inc.",Retail Trade,242.67,2610.427712334,75.7,Good,-7.73,1.91,-0.03,50.604085215462,12.2241429448447,11.6416199645359,0.513330648044642
DE,Deere & Company,Producer Manufacturing,621.27,167.704037978,74.7,Good,-2.72,1.58,0.75,36.8492138862509,10.0939115753931,4.48467914338222,2.34116616799241
UBER,"Uber Technologies, Inc.",Transportation,74.43,151.509634119,74.6,Good,-0.12,1.01,0.97,34.1740086054352,15.907016596196499,15.154338239860902,0.501757504747283
PDD,PDD Holdings Inc.,Retail Trade,82.39,117.273633635,74.1,Good,-1.61,1.11,,55.9774568489973,21.8583587723143,16.4651567115345,0.0120965361207481
PM,Philip Morris International Inc,Consumer Non-Durables,182.27,284.078526041,73.8,Good,-1.26,1.08,0.94,65.2758662320415,26.7173729325124,16.5159113976954,
GE,GE Aerospace,Electronic Technology,377.52,393.88067858600004,71.3,Good,-0.13,1.02,0.86,35.8681928259475,17.7219381946888,6.76848645828393,1.18076092374149
DIS,Walt Disney Company (The),Consumer Services,99.5,172.78287957799998,71.2,Good,-1.65,1.27,0.57,31.6328941016977,11.5275195908265,5.59730706894402,0.43564411082901006
MRK,"Merck & Company, Inc.",Health Technology,129.56,319.990451382,69.7,Good,0.28,0.98,0.77,73.4425328590838,13.6397636893767,7.329568059981871,1.0706002877196001
ORCL,Oracle Corporation,Technology Services,140.27,404.0436720800001,67.9,Good,-5.69,1.87,-1.39,63.3406573829389,25.367439650820998,7.945224588486931,3.93883504281547
NEE,"NextEra Energy, Inc.",Utilities,88.34,184.24237947199998,66.6,Good,-2.48,1.8,0.35,36.09911838334,29.6883503247107,3.93708743095783,1.89060519358227
LLY,Eli Lilly and Company,Health Technology,1213.91,1143.189327831,65.9,Good,0.14,0.99,0.57,82.8301925964886,34.9829410584156,24.5430287117022,1.39015321494968
DUK,Duke Energy Corporation (Holding Company),Utilities,129.6,101.035671165,64.5,Fair,-3.39,2.35,-0.66,30.76041729482,15.452571910993198,2.65871904213486,1.67488109884863
SO,Southern Company (The),Utilities,97.98,110.45297021199998,62.9,Fair,-3.46,2.25,-0.95,29.3100019884669,14.4594684165175,2.85967097070197,2.04743817682237
BLK,"BlackRock, Inc.",Finance,995.73,161.908003768,60.2,Fair,0.82,0.75,0.68,77.2263662657939,23.8049931496423,4.0073163153191,0.263988851255998
JNJ,Johnson & Johnson,Health Technology,263.04,633.194391038,58.1,Fair,1.96,0.85,0.66,67.9628073015576,21.8341064516464,10.6649094572504,0.677296578227773
MRVL,"Marvell Technology, Inc.",Electronic Technology,245.29,214.57968313199996,56.2,Fair,2.28,0.77,0.62,50.6395475559532,28.9855571233552,10.7591945188447,0.303165383897496
BA,Boeing Company (The),Electronic Technology,226.49,178.542593872,56.0,Fair,-0.16,1.12,-0.47,4.8295762730251,2.4592653663405,1.41122568717104,7.8852513779856395
SNDK,Sandisk Corporation,Electronic Technology,1745.0,258.41664421100006,55.0,Fair,-36.78,,,56.0376213592233,34.1853762135922,30.0116530714167,0.015025041736227
CRWD,"CrowdStrike Holdings, Inc.",Technology Services,193.98,197.521930269,54.7,Fair,-17.58,,,74.8948411919438,-0.887420988575242,-0.452285695047968,0.177247475494063
BRK.A,Berkshire Hathaway Inc.,Finance,761579.98,1095.161837626742,50.7,Fair,1.71,0.68,0.36,23.7044278811063,19.3053165474142,5.99726167172086,0.20093346773361803
BABA,Alibaba Group Holding Limited,Retail Trade,96.14,230.37831264092424,46.1,Weak,1.51,0.72,-0.48,39.2572493737577,10.3166707895174,5.66408440651792,0.265553509048098
INTC,Intel Corporation,Electronic Technology,120.35,604.879092331,38.0,Weak,-4.99,,,35.9038744117702,-5.90368841024496,-1.59668388777938,0.404249780059967
BX,Blackstone Inc.,Finance,122.78,149.97750778299996,29.2,Poor,4.2,0.33,0.29,99.3395267808503,20.5301142392199,6.52704806451703,1.69182177983626
WFC,Wells Fargo & Company,Finance,85.51,261.676806674,27.5,Poor,1.07,-0.11,-0.11,,17.2269508050942,1.04411314265448,2.54903697392318
SPCX,Space Exploration Technologies Corp,Communications,162.0,2135.774450863,16.6,Poor,,,,,,,0.735967485931413
HOOD,"Robinhood Markets, Inc.",Finance,112.73,101.604150891,14.5,Poor,8.6,-1.08,-1.11,94.9214547019583,40.7359586830213,5.18694085572194,1.87026504989806
